train_set/pic0.png,frog
train_set/pic1.png,truck
train_set/pic2.png,truck
train_set/pic3.png,deer
train_set/pic4.png,automobile
train_set/pic5.png,automobile
train_set/pic6.png,bird
train_set/pic7.png,horse
train_set/pic8.png,ship
train_set/pic9.png,cat
train_set/pic10.png,deer
train_set/pic11.png,horse
train_set/pic12.png,horse
train_set/pic13.png,bird
train_set/pic14.png,truck
train_set/pic15.png,truck
train_set/pic16.png,truck
train_set/pic17.png,cat
train_set/pic18.png,bird
train_set/pic19.png,frog
train_set/pic20.png,deer
train_set/pic21.png,cat
train_set/pic22.png,frog
train_set/pic23.png,frog
train_set/pic24.png,bird
train_set/pic25.png,frog
train_set/pic26.png,cat
train_set/pic27.png,dog
train_set/pic28.png,deer
train_set/pic29.png,airplane
train_set/pic30.png,airplane
train_set/pic31.png,truck
train_set/pic32.png,automobile
train_set/pic33.png,cat
train_set/pic34.png,deer
train_set/pic35.png,airplane
train_set/pic36.png,cat
train_set/pic37.png,horse
train_set/pic38.png,cat
train_set/pic39.png,cat
train_set/pic40.png,dog
train_set/pic41.png,bird
train_set/pic42.png,bird
train_set/pic43.png,horse
train_set/pic44.png,automobile
train_set/pic45.png,automobile
train_set/pic46.png,automobile
train_set/pic47.png,bird
train_set/pic48.png,bird
train_set/pic49.png,airplane
train_set/pic50.png,truck
train_set/pic51.png,dog
train_set/pic52.png,horse
train_set/pic53.png,truck
train_set/pic54.png,bird
train_set/pic55.png,bird
train_set/pic56.png,dog
train_set/pic57.png,bird
train_set/pic58.png,deer
train_set/pic59.png,cat
train_set/pic60.png,automobile
train_set/pic61.png,automobile
train_set/pic62.png,ship
train_set/pic63.png,bird
train_set/pic64.png,automobile
train_set/pic65.png,automobile
train_set/pic66.png,deer
train_set/pic67.png,truck
train_set/pic68.png,horse
train_set/pic69.png,ship
train_set/pic70.png,dog
train_set/pic71.png,truck
train_set/pic72.png,frog
train_set/pic73.png,horse
train_set/pic74.png,cat
train_set/pic75.png,automobile
train_set/pic76.png,truck
train_set/pic77.png,airplane
train_set/pic78.png,cat
train_set/pic79.png,automobile
train_set/pic80.png,cat
train_set/pic81.png,dog
train_set/pic82.png,deer
train_set/pic83.png,dog
train_set/pic84.png,horse
train_set/pic85.png,horse
train_set/pic86.png,deer
train_set/pic87.png,horse
train_set/pic88.png,truck
train_set/pic89.png,deer
train_set/pic90.png,bird
train_set/pic91.png,cat
train_set/pic92.png,ship
train_set/pic93.png,airplane
train_set/pic94.png,automobile
train_set/pic95.png,frog
train_set/pic96.png,automobile
train_set/pic97.png,automobile
train_set/pic98.png,deer
train_set/pic99.png,automobile
train_set/pic100.png,ship
train_set/pic101.png,cat
train_set/pic102.png,truck
train_set/pic103.png,frog
train_set/pic104.png,frog
train_set/pic105.png,automobile
train_set/pic106.png,ship
train_set/pic107.png,dog
train_set/pic108.png,bird
train_set/pic109.png,truck
train_set/pic110.png,truck
train_set/pic111.png,ship
train_set/pic112.png,automobile
train_set/pic113.png,horse
train_set/pic114.png,horse
train_set/pic115.png,airplane
train_set/pic116.png,airplane
train_set/pic117.png,frog
train_set/pic118.png,truck
train_set/pic119.png,automobile
train_set/pic120.png,bird
train_set/pic121.png,bird
train_set/pic122.png,truck
train_set/pic123.png,bird
train_set/pic124.png,frog
train_set/pic125.png,frog
train_set/pic126.png,automobile
train_set/pic127.png,truck
train_set/pic128.png,dog
train_set/pic129.png,airplane
train_set/pic130.png,deer
train_set/pic131.png,horse
train_set/pic132.png,frog
train_set/pic133.png,horse
train_set/pic134.png,automobile
train_set/pic135.png,ship
train_set/pic136.png,automobile
train_set/pic137.png,automobile
train_set/pic138.png,bird
train_set/pic139.png,ship
train_set/pic140.png,automobile
train_set/pic141.png,cat
train_set/pic142.png,cat
train_set/pic143.png,frog
train_set/pic144.png,bird
train_set/pic145.png,deer
train_set/pic146.png,truck
train_set/pic147.png,truck
train_set/pic148.png,dog
train_set/pic149.png,deer
train_set/pic150.png,cat
train_set/pic151.png,frog
train_set/pic152.png,horse
train_set/pic153.png,deer
train_set/pic154.png,frog
train_set/pic155.png,ship
train_set/pic156.png,dog
train_set/pic157.png,dog
train_set/pic158.png,deer
train_set/pic159.png,cat
train_set/pic160.png,automobile
train_set/pic161.png,ship
train_set/pic162.png,deer
train_set/pic163.png,horse
train_set/pic164.png,frog
train_set/pic165.png,airplane
train_set/pic166.png,truck
train_set/pic167.png,dog
train_set/pic168.png,automobile
train_set/pic169.png,cat
train_set/pic170.png,ship
train_set/pic171.png,bird
train_set/pic172.png,horse
train_set/pic173.png,dog
train_set/pic174.png,cat
train_set/pic175.png,deer
train_set/pic176.png,automobile
train_set/pic177.png,dog
train_set/pic178.png,horse
train_set/pic179.png,airplane
train_set/pic180.png,deer
train_set/pic181.png,horse
train_set/pic182.png,dog
train_set/pic183.png,dog
train_set/pic184.png,automobile
train_set/pic185.png,airplane
train_set/pic186.png,truck
train_set/pic187.png,frog
train_set/pic188.png,truck
train_set/pic189.png,airplane
train_set/pic190.png,ship
train_set/pic191.png,horse
train_set/pic192.png,ship
train_set/pic193.png,ship
train_set/pic194.png,bird
train_set/pic195.png,dog
train_set/pic196.png,bird
train_set/pic197.png,cat
train_set/pic198.png,dog
train_set/pic199.png,airplane
train_set/pic200.png,frog
train_set/pic201.png,automobile
train_set/pic202.png,truck
train_set/pic203.png,cat
train_set/pic204.png,frog
train_set/pic205.png,truck
train_set/pic206.png,automobile
train_set/pic207.png,cat
train_set/pic208.png,truck
train_set/pic209.png,frog
train_set/pic210.png,frog
train_set/pic211.png,horse
train_set/pic212.png,automobile
train_set/pic213.png,airplane
train_set/pic214.png,truck
train_set/pic215.png,dog
train_set/pic216.png,ship
train_set/pic217.png,dog
train_set/pic218.png,bird
train_set/pic219.png,truck
train_set/pic220.png,airplane
train_set/pic221.png,ship
train_set/pic222.png,ship
train_set/pic223.png,airplane
train_set/pic224.png,frog
train_set/pic225.png,truck
train_set/pic226.png,automobile
train_set/pic227.png,automobile
train_set/pic228.png,frog
train_set/pic229.png,cat
train_set/pic230.png,horse
train_set/pic231.png,frog
train_set/pic232.png,frog
train_set/pic233.png,airplane
train_set/pic234.png,frog
train_set/pic235.png,frog
train_set/pic236.png,automobile
train_set/pic237.png,horse
train_set/pic238.png,automobile
train_set/pic239.png,dog
train_set/pic240.png,ship
train_set/pic241.png,cat
train_set/pic242.png,frog
train_set/pic243.png,frog
train_set/pic244.png,ship
train_set/pic245.png,frog
train_set/pic246.png,ship
train_set/pic247.png,deer
train_set/pic248.png,frog
train_set/pic249.png,frog
train_set/pic250.png,automobile
train_set/pic251.png,cat
train_set/pic252.png,ship
train_set/pic253.png,cat
train_set/pic254.png,deer
train_set/pic255.png,automobile
train_set/pic256.png,horse
train_set/pic257.png,automobile
train_set/pic258.png,cat
train_set/pic259.png,ship
train_set/pic260.png,dog
train_set/pic261.png,automobile
train_set/pic262.png,automobile
train_set/pic263.png,deer
train_set/pic264.png,airplane
train_set/pic265.png,truck
train_set/pic266.png,cat
train_set/pic267.png,horse
train_set/pic268.png,deer
train_set/pic269.png,truck
train_set/pic270.png,truck
train_set/pic271.png,bird
train_set/pic272.png,deer
train_set/pic273.png,truck
train_set/pic274.png,truck
train_set/pic275.png,automobile
train_set/pic276.png,airplane
train_set/pic277.png,dog
train_set/pic278.png,truck
train_set/pic279.png,airplane
train_set/pic280.png,ship
train_set/pic281.png,bird
train_set/pic282.png,automobile
train_set/pic283.png,bird
train_set/pic284.png,airplane
train_set/pic285.png,dog
train_set/pic286.png,frog
train_set/pic287.png,cat
train_set/pic288.png,bird
train_set/pic289.png,horse
train_set/pic290.png,ship
train_set/pic291.png,ship
train_set/pic292.png,frog
train_set/pic293.png,airplane
train_set/pic294.png,horse
train_set/pic295.png,truck
train_set/pic296.png,deer
train_set/pic297.png,dog
train_set/pic298.png,frog
train_set/pic299.png,deer
train_set/pic300.png,bird
train_set/pic301.png,automobile
train_set/pic302.png,automobile
train_set/pic303.png,bird
train_set/pic304.png,automobile
train_set/pic305.png,dog
train_set/pic306.png,truck
train_set/pic307.png,truck
train_set/pic308.png,airplane
train_set/pic309.png,ship
train_set/pic310.png,deer
train_set/pic311.png,automobile
train_set/pic312.png,automobile
train_set/pic313.png,frog
train_set/pic314.png,cat
train_set/pic315.png,cat
train_set/pic316.png,truck
train_set/pic317.png,airplane
train_set/pic318.png,horse
train_set/pic319.png,truck
train_set/pic320.png,horse
train_set/pic321.png,horse
train_set/pic322.png,truck
train_set/pic323.png,automobile
train_set/pic324.png,dog
train_set/pic325.png,automobile
train_set/pic326.png,frog
train_set/pic327.png,frog
train_set/pic328.png,ship
train_set/pic329.png,horse
train_set/pic330.png,automobile
train_set/pic331.png,cat
train_set/pic332.png,airplane
train_set/pic333.png,cat
train_set/pic334.png,cat
train_set/pic335.png,bird
train_set/pic336.png,deer
train_set/pic337.png,dog
train_set/pic338.png,horse
train_set/pic339.png,dog
train_set/pic340.png,truck
train_set/pic341.png,airplane
train_set/pic342.png,cat
train_set/pic343.png,deer
train_set/pic344.png,airplane
train_set/pic345.png,deer
train_set/pic346.png,deer
train_set/pic347.png,frog
train_set/pic348.png,airplane
train_set/pic349.png,airplane
train_set/pic350.png,frog
train_set/pic351.png,frog
train_set/pic352.png,airplane
train_set/pic353.png,ship
train_set/pic354.png,automobile
train_set/pic355.png,frog
train_set/pic356.png,bird
train_set/pic357.png,truck
train_set/pic358.png,bird
train_set/pic359.png,dog
train_set/pic360.png,truck
train_set/pic361.png,frog
train_set/pic362.png,horse
train_set/pic363.png,deer
train_set/pic364.png,automobile
train_set/pic365.png,ship
train_set/pic366.png,horse
train_set/pic367.png,cat
train_set/pic368.png,frog
train_set/pic369.png,truck
train_set/pic370.png,cat
train_set/pic371.png,airplane
train_set/pic372.png,deer
train_set/pic373.png,airplane
train_set/pic374.png,dog
train_set/pic375.png,automobile
train_set/pic376.png,airplane
train_set/pic377.png,cat
train_set/pic378.png,deer
train_set/pic379.png,ship
train_set/pic380.png,dog
train_set/pic381.png,deer
train_set/pic382.png,horse
train_set/pic383.png,bird
train_set/pic384.png,cat
train_set/pic385.png,truck
train_set/pic386.png,horse
train_set/pic387.png,frog
train_set/pic388.png,horse
train_set/pic389.png,automobile
train_set/pic390.png,deer
train_set/pic391.png,horse
train_set/pic392.png,airplane
train_set/pic393.png,automobile
train_set/pic394.png,horse
train_set/pic395.png,cat
train_set/pic396.png,automobile
train_set/pic397.png,ship
train_set/pic398.png,deer
train_set/pic399.png,deer
train_set/pic400.png,bird
train_set/pic401.png,airplane
train_set/pic402.png,bird
train_set/pic403.png,bird
train_set/pic404.png,airplane
train_set/pic405.png,airplane
train_set/pic406.png,truck
train_set/pic407.png,airplane
train_set/pic408.png,truck
train_set/pic409.png,frog
train_set/pic410.png,ship
train_set/pic411.png,bird
train_set/pic412.png,horse
train_set/pic413.png,horse
train_set/pic414.png,deer
train_set/pic415.png,airplane
train_set/pic416.png,cat
train_set/pic417.png,airplane
train_set/pic418.png,ship
train_set/pic419.png,truck
train_set/pic420.png,deer
train_set/pic421.png,bird
train_set/pic422.png,horse
train_set/pic423.png,bird
train_set/pic424.png,dog
train_set/pic425.png,bird
train_set/pic426.png,dog
train_set/pic427.png,automobile
train_set/pic428.png,truck
train_set/pic429.png,deer
train_set/pic430.png,ship
train_set/pic431.png,dog
train_set/pic432.png,automobile
train_set/pic433.png,horse
train_set/pic434.png,deer
train_set/pic435.png,deer
train_set/pic436.png,airplane
train_set/pic437.png,frog
train_set/pic438.png,truck
train_set/pic439.png,airplane
train_set/pic440.png,horse
train_set/pic441.png,ship
train_set/pic442.png,ship
train_set/pic443.png,truck
train_set/pic444.png,truck
train_set/pic445.png,cat
train_set/pic446.png,cat
train_set/pic447.png,deer
train_set/pic448.png,airplane
train_set/pic449.png,deer
train_set/pic450.png,dog
train_set/pic451.png,frog
train_set/pic452.png,frog
train_set/pic453.png,airplane
train_set/pic454.png,automobile
train_set/pic455.png,airplane
train_set/pic456.png,ship
train_set/pic457.png,airplane
train_set/pic458.png,deer
train_set/pic459.png,ship
train_set/pic460.png,ship
train_set/pic461.png,automobile
train_set/pic462.png,dog
train_set/pic463.png,bird
train_set/pic464.png,frog
train_set/pic465.png,ship
train_set/pic466.png,automobile
train_set/pic467.png,airplane
train_set/pic468.png,airplane
train_set/pic469.png,horse
train_set/pic470.png,horse
train_set/pic471.png,dog
train_set/pic472.png,truck
train_set/pic473.png,frog
train_set/pic474.png,bird
train_set/pic475.png,ship
train_set/pic476.png,cat
train_set/pic477.png,deer
train_set/pic478.png,horse
train_set/pic479.png,cat
train_set/pic480.png,truck
train_set/pic481.png,airplane
train_set/pic482.png,automobile
train_set/pic483.png,bird
train_set/pic484.png,deer
train_set/pic485.png,ship
train_set/pic486.png,automobile
